Date,Open,High,Low,Close,Adj Close,Volume
2015-11-23,80.000000,80.690002,79.519997,80.400002,62.876080,2001482
2015-11-24,79.800003,80.699997,79.519997,79.639999,62.281723,2604415
2015-11-25,79.610001,79.610001,78.699997,79.000000,61.781223,2373029
2015-11-26,79.269997,80.610001,79.209999,80.220001,62.735313,3292309
2015-11-27,80.949997,81.000000,79.599998,80.120003,62.657112,5545776
2015-11-30,80.250000,80.589996,79.349998,79.430000,62.117504,4247367
2015-12-01,79.459999,81.459999,79.400002,80.989998,63.337482,3556546
2015-12-02,81.050003,81.879997,80.779999,81.760002,63.939667,2445536
2015-12-03,80.940002,81.720001,80.589996,81.500000,63.736332,1902582
2015-12-04,79.959999,80.440002,79.559998,80.220001,62.735313,3408806
2015-12-07,81.500000,81.809998,80.500000,80.510002,62.962112,2028151
2015-12-08,80.010002,80.690002,79.750000,80.139999,62.672752,2474404
2015-12-09,79.860001,80.900002,79.519997,80.290001,62.790054,2497690
2015-12-10,79.699997,80.000000,77.879997,78.900002,61.703026,4186508
2015-12-11,78.500000,79.349998,78.150002,78.949997,61.742126,2284470
2015-12-14,77.949997,78.419998,77.330002,77.440002,60.561249,2914971
2015-12-15,77.980003,78.239998,76.870003,76.870003,60.115482,2701611
2015-12-16,77.800003,79.089996,77.599998,79.089996,61.851612,3102407
2015-12-17,80.500000,80.900002,80.169998,80.690002,63.102879,5445628
2015-12-18,79.900002,81.570000,79.525002,81.570000,63.791080,7936255
2015-12-21,80.769997,81.970001,80.769997,81.919998,64.064789,2198137
2015-12-22,82.470001,82.519997,81.279999,81.669998,63.869282,2092679
2015-12-23,82.489998,82.589996,81.809998,82.050003,64.166451,2522546
2015-12-24,83.099998,83.419998,82.830002,83.320000,65.159637,1620353
2015-12-28,83.320000,83.320000,83.320000,83.320000,65.159637,0
2015-12-29,83.470001,84.500000,83.019997,84.500000,66.082458,1840762
2015-12-30,85.000000,85.785004,84.900002,85.570000,66.919243,2623161
2015-12-31,85.489998,85.849998,85.099998,85.529999,66.887962,1800609
2016-01-04,85.440002,85.529999,84.230003,84.459999,66.051155,2230040
2016-01-05,83.180000,83.629997,83.010002,83.110001,64.995415,2761614
2016-01-06,83.129997,83.339996,81.889999,82.110001,64.213364,2477040
2016-01-07,81.699997,82.300003,79.910004,80.410004,62.883904,3320993
2016-01-08,79.000000,80.349998,77.650002,79.419998,62.109673,3791303
2016-01-11,78.480003,79.199997,77.730003,78.639999,61.499687,2588229
2016-01-12,79.000000,80.349998,78.959999,79.389999,62.086231,2927025
2016-01-13,80.110001,81.269997,79.580002,81.000000,63.345306,3143955
2016-01-14,79.500000,79.980003,78.809998,79.419998,62.109673,2147488
2016-01-15,80.879997,80.930000,78.519997,78.879997,61.687374,2701597
2016-01-18,77.739998,78.839996,77.250000,78.389999,61.304188,2460969
2016-01-19,78.599998,79.209999,78.070000,79.190002,61.929817,2300055
2016-01-20,79.199997,79.769997,77.470001,77.610001,60.694183,3383000
2016-01-21,78.769997,79.160004,76.809998,76.809998,60.068565,5261645
2016-01-22,77.400002,77.400002,75.980003,76.559998,59.873051,3581094
2016-01-25,77.919998,79.000000,77.500000,79.000000,61.781223,2932402
2016-01-27,79.000000,79.000000,77.230003,77.599998,60.686371,3232392
2016-01-28,77.580002,78.059998,76.559998,77.830002,60.866238,3143338
2016-01-29,77.790001,78.669998,76.690002,78.669998,61.523148,7035866
2016-02-01,79.500000,79.589996,78.040001,78.220001,61.171238,3603114
2016-02-02,78.529999,78.764999,77.800003,78.019997,61.014820,2339438
2016-02-03,76.730003,77.220001,75.620003,75.730003,59.223961,3758642
2016-02-04,76.300003,77.629997,76.050003,77.360001,60.498684,3125514
2016-02-05,77.000000,77.139999,76.010002,76.599998,59.904327,2267961
2016-02-08,76.070000,76.610001,75.849998,76.379997,59.732281,2222535
2016-02-09,75.620003,75.750000,72.870003,72.870003,56.987324,4592593
2016-02-10,74.970001,75.699997,72.580002,74.199997,58.027431,6540751
2016-02-11,75.099998,75.190002,73.129997,74.300003,58.105640,2862170
2016-02-12,73.690002,74.459999,73.070000,73.330002,57.347061,4264022
2016-02-15,75.400002,75.400002,73.110001,74.300003,58.105640,5367415
2016-02-16,72.500000,72.739998,70.750000,72.599998,58.330597,5455758
2016-02-17,73.190002,73.540001,71.849998,72.330002,58.113667,3410164
2016-02-18,73.309998,74.279999,73.000000,74.279999,59.680397,3165062
2016-02-19,73.849998,74.129997,73.029999,73.430000,58.997471,1768177
2016-02-22,73.199997,74.419998,73.160004,74.239998,59.648258,2074363
2016-02-23,74.010002,75.000000,73.029999,73.279999,58.876945,2571840
2016-02-24,72.620003,72.709999,71.000000,71.260002,57.253975,3957518
2016-02-25,71.500000,71.540001,70.070000,71.000000,57.045078,5357879
2016-02-26,71.500000,71.750000,70.349998,70.720001,56.820110,4861345
2016-02-29,70.849998,71.489998,70.089996,70.139999,56.354111,4476962
2016-03-01,70.110001,71.480003,70.089996,71.410004,57.374493,3667485
2016-03-02,72.849998,74.639999,72.639999,73.940002,59.407227,3667940
2016-03-03,74.160004,74.910004,74.010002,74.910004,60.186577,3042379
2016-03-04,75.709999,76.050003,75.339996,75.739998,60.853436,2660545
2016-03-07,76.190002,77.165001,75.739998,76.889999,61.777409,2691887
2016-03-08,76.680000,76.980003,75.050003,75.449997,60.620441,3363994
2016-03-09,75.199997,76.309998,75.000000,76.309998,61.311405,2661641
2016-03-10,76.599998,77.180000,76.050003,76.139999,61.174809,1786282
2016-03-11,76.300003,76.750000,75.419998,76.370003,61.359615,1774934
2016-03-14,76.879997,77.449997,76.629997,76.860001,61.753304,4135863
2016-03-15,76.839996,76.860001,75.250000,75.449997,60.620441,1647922
2016-03-16,75.500000,76.550003,75.199997,76.040001,61.094482,1764992
2016-03-17,76.650002,77.959999,76.250000,77.379997,62.171097,4715401
2016-03-18,78.000000,78.529999,77.650002,78.160004,62.797798,4505834
2016-03-21,78.110001,78.150002,76.739998,77.139999,61.978271,1781730
2016-03-22,77.300003,77.489998,76.870003,76.910004,61.793484,2824264
2016-03-23,76.760002,77.000000,76.169998,76.699997,61.624748,2729654
2016-03-24,76.010002,76.309998,74.150002,74.820000,60.114258,8965297
2016-03-29,74.800003,74.800003,72.910004,73.120003,58.748402,2545930
2016-03-30,73.629997,74.370003,72.699997,73.309998,58.901047,2249949
2016-03-31,74.290001,75.169998,73.559998,74.919998,60.194607,3039143
2016-04-01,73.809998,74.120003,72.595001,72.989998,58.643944,2904635
2016-04-04,73.199997,73.949997,72.910004,72.919998,58.587700,1953640
2016-04-05,73.000000,73.010002,71.000000,71.250000,57.245934,4361540
2016-04-06,71.230003,71.690002,70.610001,71.150002,57.165592,2732316
2016-04-07,71.550003,71.769997,70.760002,70.989998,57.037045,2312789
2016-04-08,70.279999,71.320000,69.790001,70.760002,56.852253,3270663
2016-04-11,71.000000,71.070000,70.320000,70.699997,56.804047,2349021
2016-04-12,70.510002,72.220001,70.510002,72.220001,58.025288,2033939
2016-04-13,73.059998,73.730003,72.519997,73.730003,59.238510,2815308
2016-04-14,74.660004,74.900002,74.000000,74.709999,60.025879,3222694
2016-04-15,74.540001,75.019997,73.760002,75.000000,60.258888,2341707
2016-04-18,74.519997,75.019997,73.849998,74.180000,59.600052,2220565
2016-04-19,75.000000,75.449997,74.650002,74.699997,60.017841,3916364
2016-04-20,75.000000,75.160004,73.900002,74.550003,59.897331,2357210
2016-04-21,75.000000,75.559998,74.900002,75.480003,60.644550,3324504
2016-04-22,75.000000,75.629997,74.730003,75.040001,60.291019,2164070
2016-04-26,75.400002,75.820000,75.099998,75.620003,60.757027,2401173
2016-04-27,75.980003,76.160004,73.459999,73.760002,59.262600,3288270
2016-04-28,74.000000,74.379997,73.529999,73.849998,59.334911,3085777
2016-04-29,73.940002,74.400002,73.529999,73.889999,59.367058,4300511
2016-05-02,73.000000,73.269997,71.300003,72.339996,58.121700,2968523
2016-05-03,71.599998,75.019997,71.510002,75.019997,60.274956,3868830
2016-05-04,74.699997,75.320000,73.809998,74.610001,59.945538,2441957
2016-05-05,74.739998,75.330002,74.519997,74.849998,60.138359,3250863
2016-05-06,74.379997,74.650002,73.500000,74.349998,59.736641,3800504
2016-05-09,74.349998,75.839996,73.550003,75.779999,60.885574,3557188
2016-05-10,75.750000,78.000000,75.709999,78.000000,62.669239,6650553
2016-05-11,78.599998,79.199997,77.550003,77.989998,62.661198,3550798
2016-05-12,77.830002,78.500000,77.589996,78.239998,62.862068,3738026
2016-05-13,78.599998,78.599998,76.940002,77.389999,62.179127,3048547
2016-05-16,77.050003,78.000000,76.750000,78.000000,62.669239,2483761
2016-05-17,78.010002,78.750000,78.010002,78.699997,63.231659,2116261
2016-05-18,78.290001,78.449997,77.425003,77.620003,62.363926,2963445
2016-05-19,78.300003,78.339996,77.379997,77.760002,62.476406,2549139
2016-05-20,77.800003,78.330002,77.290001,78.120003,62.765671,1820366
2016-05-23,78.300003,78.559998,77.419998,77.959999,62.637104,2494097
2016-05-24,77.709999,78.330002,77.559998,77.559998,62.315720,1814339
2016-05-25,78.669998,78.930000,78.330002,78.389999,62.982590,3577527
2016-05-26,78.400002,78.949997,77.849998,78.589996,63.143265,2442257
2016-05-27,78.849998,79.180000,78.680000,78.900002,63.392342,4315925
2016-05-30,79.000000,79.089996,78.019997,78.180000,62.813858,1747369
2016-05-31,78.169998,78.230003,77.349998,77.430000,62.211273,3681704
2016-06-01,76.309998,77.029999,76.150002,76.500000,61.464069,3007983
2016-06-02,76.989998,76.989998,75.309998,75.580002,60.724880,2038099
2016-06-03,76.220001,76.269997,75.209999,75.750000,60.861481,2302717
2016-06-06,75.730003,76.739998,75.440002,76.599998,61.544407,1807334
2016-06-07,76.889999,77.955002,76.800003,77.339996,62.138962,2888613
2016-06-08,76.820000,77.209999,76.300003,76.989998,61.857750,2665616
2016-06-09,77.250000,77.250000,75.860001,76.300003,61.303371,2295385
2016-06-10,75.620003,75.860001,75.000000,75.489998,60.652573,1774102
2016-06-14,74.379997,74.500000,73.220001,73.519997,59.069782,3266702
2016-06-15,73.199997,73.430000,72.199997,72.199997,58.009216,3934390
2016-06-16,72.739998,72.989998,71.639999,71.800003,57.687840,4469989
2016-06-17,72.400002,72.739998,71.889999,72.029999,57.872627,2866818
2016-06-20,73.199997,74.199997,73.000000,74.199997,59.616123,2386284
2016-06-21,74.599998,75.349998,74.250000,75.080002,60.323158,2977266
2016-06-22,75.000000,75.580002,74.629997,75.070000,60.315132,2374310
2016-06-23,75.180000,75.570000,74.800003,75.019997,60.274956,2371206
2016-06-24,75.650002,75.839996,71.660004,72.570000,58.306503,7780996
2016-06-27,71.989998,72.879997,71.010002,72.800003,58.491295,3227055
2016-06-28,71.720001,73.315002,71.599998,73.099998,58.732323,4109344
2016-06-29,74.209999,74.400002,73.260002,73.459999,59.021576,2828505
2016-06-30,74.099998,74.680000,73.980003,74.370003,59.752708,4275739
2016-07-01,74.290001,74.660004,73.559998,73.830002,59.318848,2354129
2016-07-04,73.199997,73.379997,72.559998,73.379997,58.957291,2746700
2016-07-05,73.300003,73.349998,72.394997,72.559998,58.298458,2719389
2016-07-06,72.300003,72.300003,71.260002,71.970001,57.824417,3518493
2016-07-07,72.750000,73.099998,72.010002,72.500000,58.250248,3003488
2016-07-08,72.459999,72.570000,72.059998,72.410004,58.177948,1831048
2016-07-11,73.500000,74.199997,73.339996,74.099998,59.535767,3227781
2016-07-12,74.500000,75.169998,74.410004,74.500000,59.857162,2770717
2016-07-13,75.160004,75.250000,74.720001,74.889999,60.170509,2111221
2016-07-14,75.150002,75.620003,75.099998,75.610001,60.748989,2148285
2016-07-15,75.930000,76.430000,75.690002,75.940002,61.014137,2021505
2016-07-18,76.199997,76.400002,75.739998,76.099998,61.142685,1790811
2016-07-19,76.349998,76.349998,75.339996,76.019997,61.078411,1906157
2016-07-20,76.199997,76.870003,75.900002,76.760002,61.672962,2447338
2016-07-21,77.559998,77.580002,76.690002,77.029999,61.889893,3282688
2016-07-22,76.989998,77.209999,76.559998,77.139999,61.978271,1858980
2016-07-25,77.379997,77.970001,77.320000,77.550003,62.307697,1978433
2016-07-26,77.709999,78.000000,77.160004,78.000000,62.669239,2646167
2016-07-27,78.330002,78.370003,77.440002,77.940002,62.621044,2730664
2016-07-28,77.970001,78.070000,77.720001,77.800003,62.508549,2126310
2016-07-29,77.750000,77.750000,76.870003,77.349998,62.146996,7235387
2016-08-01,77.430000,78.400002,77.209999,77.980003,62.653175,2044844
2016-08-02,77.820000,78.290001,77.535004,77.589996,62.339825,2991283
2016-08-03,76.709999,76.930000,76.029999,76.029999,61.086441,3144785
2016-08-04,76.400002,76.400002,75.570000,75.660004,60.789158,2939161
2016-08-05,76.250000,76.510002,75.839996,76.150002,61.182854,1922629
2016-08-08,76.709999,77.529999,76.709999,77.199997,62.026478,2543616
2016-08-09,77.199997,78.489998,77.199997,78.410004,62.998665,2757764
2016-08-10,78.000000,79.089996,77.209999,77.400002,62.187164,4090305
2016-08-11,76.730003,76.845001,75.559998,75.949997,61.022152,4329874
2016-08-12,76.680000,76.699997,75.500000,76.010002,61.070370,4395273
2016-08-15,76.199997,76.680000,75.669998,76.300003,61.303371,2708901
2016-08-16,76.720001,76.720001,76.000000,76.000000,61.062332,3271475
2016-08-17,73.500000,74.199997,73.440002,74.040001,61.277519,6372697
2016-08-18,73.970001,74.389999,73.080002,73.120003,60.516109,4316515
2016-08-19,73.120003,73.660004,72.769997,73.449997,60.789219,2114342
2016-08-22,73.459999,73.690002,73.000000,73.120003,60.516109,2485948
2016-08-23,73.589996,73.989998,73.449997,73.849998,61.120262,2596089
2016-08-24,74.000000,74.790001,74.000000,74.459999,61.625122,2530008
2016-08-25,74.470001,74.495003,73.930000,74.000000,61.244415,2072246
2016-08-26,74.129997,74.160004,73.250000,73.260002,60.631962,4685969
2016-08-29,73.099998,73.349998,72.470001,72.639999,60.118839,2904787
2016-08-30,73.059998,73.260002,72.839996,72.900002,60.334019,2403744
2016-08-31,72.529999,72.610001,71.684998,71.809998,59.431908,6289559
2016-09-01,71.620003,71.930000,71.139999,71.510002,59.183624,2982612
2016-09-02,71.379997,71.449997,70.820000,70.910004,58.687046,3370159
2016-09-05,71.620003,72.309998,71.430000,72.309998,59.845711,2493060
2016-09-06,72.470001,72.470001,71.610001,71.760002,59.390526,2054767
2016-09-07,72.199997,72.559998,71.809998,72.559998,60.052624,3360622
2016-09-08,72.599998,72.660004,71.510002,72.059998,59.638813,3063887
2016-09-09,71.500000,71.599998,70.870003,70.870003,58.653934,3309369
2016-09-12,69.940002,70.459999,69.709999,70.220001,58.115982,5017120
2016-09-13,70.900002,71.279999,69.320000,69.500000,57.520096,4800065
2016-09-14,69.320000,70.230003,69.220001,70.160004,58.066330,4627086
2016-09-15,69.949997,71.680000,69.879997,71.500000,59.175354,5687281
2016-09-16,71.839996,72.400002,71.660004,72.239998,59.787785,4693510
2016-09-19,72.150002,72.209999,71.680000,72.209999,59.762955,683497
2016-09-20,71.900002,72.620003,71.720001,72.620003,60.102287,2664324
2016-09-21,72.620003,73.055000,72.279999,72.889999,60.325741,3203713
2016-09-22,73.489998,73.540001,72.879997,72.879997,60.317467,1993643
2016-09-23,72.860001,73.589996,72.849998,73.400002,60.747833,3604714
2016-09-26,73.000000,73.629997,72.959999,73.400002,60.747833,1815203
2016-09-27,72.730003,72.940002,72.199997,72.699997,60.168495,3196255
2016-09-28,73.000000,73.400002,72.730003,72.930000,60.358856,2214260
2016-09-29,73.349998,73.500000,73.050003,73.500000,60.830601,2286690
2016-09-30,72.849998,73.099998,72.400002,72.400002,59.920208,5952567
2016-10-03,72.940002,73.839996,72.919998,73.500000,60.830601,1991620
2016-10-04,73.349998,73.434998,72.800003,73.300003,60.665077,2115443
2016-10-05,73.040001,73.790001,73.010002,73.589996,60.905079,2102700
2016-10-06,73.919998,74.209999,73.660004,74.160004,61.376835,2179318
2016-10-07,74.300003,74.540001,74.000000,74.379997,61.558914,2420408
2016-10-10,74.550003,74.820000,74.480003,74.620003,61.757542,3195090
2016-10-11,74.870003,75.129997,74.529999,74.610001,61.749256,2358190
2016-10-12,74.160004,75.000000,74.000000,74.989998,62.063755,2726864
2016-10-13,74.599998,74.815002,74.339996,74.529999,61.683052,2513524
2016-10-14,74.599998,74.790001,74.279999,74.580002,61.724442,2258314
2016-10-17,74.580002,74.980003,74.360001,74.370003,61.550636,2544333
2016-10-18,74.400002,74.669998,73.809998,74.589996,61.732716,2662749
2016-10-19,74.680000,74.964996,74.419998,74.739998,61.856857,2343519
2016-10-20,74.860001,75.089996,74.459999,74.589996,61.732716,2268146
2016-10-21,74.889999,74.970001,74.389999,74.900002,61.989281,2682010
2016-10-24,74.800003,74.830002,74.110001,74.669998,61.798923,1762900
2016-10-25,74.889999,75.309998,74.730003,75.230003,62.262394,2230946
2016-10-26,74.940002,74.940002,73.790001,74.190002,61.401657,3041064
2016-10-27,74.300003,74.500000,72.959999,72.989998,60.408501,2904062
2016-10-28,72.930000,73.029999,72.300003,72.750000,60.209877,3877835
2016-10-31,72.500000,73.639999,72.419998,73.389999,60.739555,2401480
2016-11-01,72.769997,73.220001,72.330002,72.760002,60.218155,1849870
2016-11-02,72.139999,72.330002,71.519997,72.169998,59.729851,2477399
2016-11-03,71.500000,72.250000,71.419998,71.610001,59.266384,2329571
2016-11-04,71.260002,71.690002,70.855003,70.989998,58.753250,2421960
2016-11-07,71.660004,72.720001,71.260002,72.529999,60.027802,2374165
2016-11-08,72.800003,72.809998,71.309998,72.070000,59.647091,2526134
2016-11-09,72.400002,73.830002,69.639999,70.889999,58.670486,5019098
2016-11-10,72.769997,73.260002,72.675003,73.260002,60.631962,3332425
2016-11-11,73.639999,75.779999,73.610001,75.779999,62.717587,6081494
2016-11-14,75.800003,76.180000,75.000000,76.180000,63.048634,3449889
2016-11-15,75.910004,76.529999,75.639999,76.430000,63.255543,3319291
2016-11-16,76.750000,77.230003,76.500000,76.889999,63.636250,3244508
2016-11-17,76.330002,76.849998,75.930000,76.650002,63.437626,3214291
2016-11-18,76.910004,77.279999,76.620003,76.860001,63.611427,3018377
2016-11-21,76.790001,77.209999,76.260002,76.870003,63.619705,1922951
2016-11-22,77.300003,77.739998,77.019997,77.389999,64.050072,2581461
